path|text
common_voice_hi_24026259.wav|औद्योगिक उत्पादन की वृद्धि दर तीन साल के उच्च स्तर पर
common_voice_hi_24026270.wav|ऑल इज वेल, मुझे सुरक्षा की जरूरत नहीं: श्री श्री रवि शंकर
common_voice_hi_24026271.wav|मुझे उसकी सुगंध अच्छी लगती है।
common_voice_hi_24026272.wav|मैं हाल में काफ़ी व्यस्त रहा हूँ।
common_voice_hi_24026273.wav|भारत दौरे पर आत्मविश्वास खो देते कुसल मेंडिस इसलिए नहीं चुना: श्रीलंकाई सेलेक्टर्स
common_voice_hi_24026280.wav|महाराष्ट्र कैबिनेट ने मंजूर किया डांस बार बिल, कल विधानसभा में होगा पेश
common_voice_hi_24026281.wav|कांग्रेस में शामिल होने को तैयार झारखंड के पूर्व दागी सीएम मधु कोड़ा!
common_voice_hi_24026282.wav|आसाराम की ध्यान कुटिया का सच
common_voice_hi_24026283.wav|श्रीनिवासन मसले पर स्पष्टीकरण के लिये बीसीसीआई ने न्यायालय में दायर की अर्जी
common_voice_hi_24026284.wav|हम देख रहे हैं।
common_voice_hi_24026285.wav|तुम ने एस्पेरान्तो सीखना शुरू किया है।
common_voice_hi_24026286.wav|टॉम को कोई दिखा।
common_voice_hi_24026287.wav|देवर ने भाभी समेत तीन मासूमों को जिंदा जलाया
common_voice_hi_24026288.wav|तुम चाय पीती हो।
common_voice_hi_24026289.wav|इंडिगो ने शुरू की छह नई उड़ान
common_voice_hi_24026290.wav|वे फ़िल्म देख रहे हैं।
common_voice_hi_24026291.wav|यह चाय अच्छी है।
common_voice_hi_24026292.wav|दीदी कैसी है?
common_voice_hi_24026293.wav|आयुध तार निर्माणी, चंडीगढ़ में वैकेंसी
common_voice_hi_24026294.wav|डॉक्टर ने मेरी नब्ज़ ली।
common_voice_hi_24026300.wav|स्तन कैंसर एक रोग है।
common_voice_hi_24026301.wav|A B से पाँचगुना लम्बा है।
common_voice_hi_24026303.wav|भोजशाला में पूजन और नमाज एक साथ हो सकती है: उमा भारती
common_voice_hi_24026304.wav|ऑनलाइन आढ़त का बेताज बादशाह
common_voice_hi_24026315.wav|वह जहाँ भी जाता है, उसका कुत्ता उसके पीछे पीछे जाता है।
common_voice_hi_24026316.wav|'किस किस को प्यार करूं' से बड़े पर्दे पर दस्तक देंगे कपिल शर्मा
common_voice_hi_24026317.wav|बेबो के अलावा भी किसी के इश्क में डूबे हैं सैफ
common_voice_hi_24026318.wav|Salman Khan को बर्थडे पर दोस्त Iulia Vantur से मिला ये खास तोहफा
common_voice_hi_24026319.wav|वह उसकी खरीदी हुई अँगूठी को देखकर खुशी से पागल हो गई।
common_voice_hi_24026330.wav|चलने से पहले पटरी से उतरी
common_voice_hi_24026331.wav|घोड़ा है।
common_voice_hi_24026332.wav|टॉम लालची था।
common_voice_hi_24026333.wav|मेहमान का पन्ना-निजता हनन का आधार फिर से तैयार
common_voice_hi_24026334.wav|गाँव में बिजली नहीं है।
common_voice_hi_24026345.wav|यह जानवर खतरनाक होता है।
common_voice_hi_24026346.wav|जो भी रेस जीतेगा ईनाम उसी का होगा।
common_voice_hi_24026347.wav|तू कहाँ रहता है?
common_voice_hi_24026348.wav|टॉम हमारे साथ आना चाहता है।
common_voice_hi_24026349.wav|नोएडा नमाज विवाद: यूपी अल्पसंख्यक आयोग ने पुलिस के फैसले को बताया सही
common_voice_hi_24026365.wav|बिहार: बेगूसराय में बीजेपी पंचायत अध्यक्ष की गोली मारकर हत्या
common_voice_hi_24026366.wav|मन्नत में चुपके से पहुंचीं अनुष्का, क्या डर गए शाहरुख
common_voice_hi_24026368.wav|सकारात्मक सोच अपनाइए, लंबी उम्र पाइए
common_voice_hi_24026369.wav|मैंने अपनी ऊँगली काट ली।
common_voice_hi_24026370.wav|ब्रिटिश बॉक्सर ने तारीफ की, रणवीर सिंह-दीपिका पादुकोण को बताया पावर कपल
common_voice_hi_24026389.wav|तुम आज सुबह देर से क्यों आए?
common_voice_hi_24026390.wav|तुमने क्या जवाब दिया?
common_voice_hi_24026391.wav|मुझे हर तरह के फूल पसंद हैं।
common_voice_hi_24026392.wav|पड़ोसवाली मदर व्हाईट को किताबें पढ़ना पसंद है।
common_voice_hi_24026393.wav|वीरेंद्र सहवाग की एक और पारी खत्म, दिल्ली डेयर डेविल्स से बाहर
common_voice_hi_24026414.wav|पिताजी ने मुझे सम्मेलन कक्ष से निकलने का इशारा दिया।
common_voice_hi_24026415.wav|शहर के ऊपर काले बादल छा रहे थे।
common_voice_hi_24026417.wav|मोहाली: फैंस के सपोर्ट पर बोले अफरीदी- यहां बहुत लोग कश्मीर से आए हैं
common_voice_hi_24026418.wav|कूड़े से दिल्ली बेहाल, केंद्रीय मंत्री सफाई कर्मचारियों को दे रहे 'आत्म-ज्ञान'
common_voice_hi_24026419.wav|उसने गाते गाते काम किया।
common_voice_hi_24026433.wav|"""क्या बात है?"" छोटे सफ़ेद खरगोश ने पूछा।"
common_voice_hi_24026434.wav|मैं उनसे इतना प्यार करता हूँ कि मैं उन्हें छोड़ नहीं सकता।
common_voice_hi_24026435.wav|पर्ल एकेडमी ऑफ फैशन, दिल्ली
common_voice_hi_24026436.wav|जो मेरे वश में रहा, करूंगा: जगमोहन डालमिया
common_voice_hi_24026437.wav|हमारे पास तो चाय ही है।
common_voice_hi_24026443.wav|मैं खीरा खाता हूँ।
common_voice_hi_24026444.wav|खानाखराब: पप्पू-फेंकू दोऊ खड़े, काके लागूं पांय
common_voice_hi_24026445.wav|हमारे साथ आओ।
common_voice_hi_24026446.wav|यह स्क्रू चीन में बना है।
common_voice_hi_24026447.wav|मुझे पार्टी से अलग-थलग किया गया: देवेंद्र सहरावत
common_voice_hi_24026463.wav|दूल्हा नहीं गिन पाया नोट, दुल्हन ने लौटाई बारात
common_voice_hi_24026464.wav|चेन्नई: व्हिसलब्लोअर जवंतराज परसमल की हत्या
common_voice_hi_24026465.wav|चंद्रबाबू नायडू के बिगड़े बोल- तुलसी के बगीचे में गांजे का पौधा हैं जगनमोहन
common_voice_hi_24026466.wav|उसे इसकी ज़रूरत है।
common_voice_hi_24026467.wav|आसनसोल में आदिवासी महिला के साथ गैंगरेप
common_voice_hi_24026490.wav|पेरिस: क्लाइमेट डील का अंतिम मसौदा जारी, भारत ने जताई खुशी
common_voice_hi_24026492.wav|उसे कुछ नहीं होगा।
common_voice_hi_24026494.wav|तुम्हे तुरंत जाना चाहिए।
common_voice_hi_24026496.wav|मुझे लगता है कि यहाँ कुछ ग़लतफ़ैमी हुई है।
common_voice_hi_24026499.wav|ऑफिस में ऐसा होना चाहिए आपका व्यवहार
common_voice_hi_24026513.wav|नए पापा बनने वालों के वजन में होती है वृद्धि
common_voice_hi_24026514.wav|आजादी पाने के लिए इन्होंने चुना था हिंसा का रास्ता
common_voice_hi_24026515.wav|मैं पाँच साल से अंग्रेज़ी सीख रहा हूँ।
common_voice_hi_24026517.wav|Karwaan Movie Review: हंसी-ठहाकों से सजी रिश्तों की यात्रा है 'कारवां'
common_voice_hi_24026519.wav|आप लोग ठीक हो?
common_voice_hi_24225354.wav|यह लड़का मेरा छाता नहीं चुरा सकता था।
common_voice_hi_24225355.wav|तब तक मुझे क्या करना चाहिए?
common_voice_hi_24225356.wav|मैं तुम्हारी मदद करने वाला हूँ।
common_voice_hi_24225357.wav|वहाँ उपर क्या है?
common_voice_hi_24225358.wav|कैप्टन के साथ प्रेस कॉन्फ्रेंस में बदला-बदला दिखा सिद्धू का अंदाज
common_voice_hi_24225383.wav|ये प्रश्न सरल हैं।
common_voice_hi_24225384.wav|टॉम क्या करता है।
common_voice_hi_24225387.wav|आपके बाल सोने की तरह चमकते हैं।
common_voice_hi_24225388.wav|जम्मू-कश्मीरः जमीनी प्रयास
common_voice_hi_24225390.wav|क्या मैरी मुझ से प्यार करती है?
common_voice_hi_24225444.wav|गोलीबारी लगभग दोपहर के बारह बजे शुरू हुई।
common_voice_hi_24225446.wav|फोन टैपिंग के आरोप गलत, प्रधानमंत्री दें जांच के आदेशः धूमल
common_voice_hi_24225448.wav|वह सही-ग़लत में अंतर करना नहीं जानता।
common_voice_hi_24225451.wav|अम्रीका को इंग्लैंड से आज़ादी कब मिली?
common_voice_hi_24225453.wav|भारत में अमेरिका के राजदूत टिमोथी रोमर ने इस्तीफा देने का फैसला कियाः सूत्र
common_voice_hi_24225485.wav|पुलिस के सामने रो पड़े सोमनाथ भारती
common_voice_hi_24225487.wav|अच्छा होगा कि तुम इस बुरे मौसम में बाहर न जाओ।
common_voice_hi_24225489.wav|इंटरनेट पर सेकुलर, इस्लामी और बहुजन ताकतें भी पूरे दम के साथ मौजूद
common_voice_hi_24225491.wav|वह गायक है।
common_voice_hi_24225492.wav|यह केक किसने बनाया है?
common_voice_hi_24225549.wav|टॉम ने अपनी टोपी उतारी।
common_voice_hi_24225550.wav|मैं तुम्हारी पेनसिल इस्तेमाल कर सकता हूँ क्या?
common_voice_hi_24225551.wav|मैं आमतौर के मुकाबले में देर से आया।
common_voice_hi_24225552.wav|मैं दोपहर बारह बजे खाना खाता हूँ।
common_voice_hi_24225553.wav|पंचायत चुनाव भी नहीं जीत पाए थे अल्पेश, अब कांग्रेस के तारणहार
common_voice_hi_24225588.wav|मायुको साईकल चला सकती है।
common_voice_hi_24225590.wav|ज़ेउस क्रोधित है।
common_voice_hi_24225591.wav|मुझे गणित पसंद है।
common_voice_hi_24225593.wav|तुम्हें पता नहीं कि वे दो साल पहले ही गुज़र चुके थे?
common_voice_hi_24225595.wav|टॉम अकेला नहीं मरा।
common_voice_hi_24225720.wav|भारत बंदः अव्यवस्था पर पटना हाईकोर्ट ने एसएसपी की लगाई क्लास
common_voice_hi_24225721.wav|मेरा जन्मदिन आज से एक महीने में है।
common_voice_hi_24225724.wav|शिवाजी के पत्र: महान मराठा के अनजाने पहलू
common_voice_hi_24225726.wav|ट्रंप को कोर्ट से लगातार दूसरा झटका, शरणार्थियों की एंट्री पर रोक नहीं
common_voice_hi_24225728.wav|वे युरोप गये हैं।
common_voice_hi_24226280.wav|हमारे पास सोचने के लिए बहुत सारी बातें हैं।
common_voice_hi_24226282.wav|जया बच्चन पर भड़के अमर सिंह, बिग बी पर भी जमकर साधा निशाना
common_voice_hi_24226284.wav|उसने मेरे जवान होने का फ़ायदा उठाया।
common_voice_hi_24226286.wav|नए ब्रिज को इन्द्रधनुष ब्रिज का नाम दिया गया।
common_voice_hi_24226287.wav|अज्ञानता और ग़लती ज़िन्दगी में रोटी और पानी की तरह आवश्यक हैं।
common_voice_hi_24226415.wav|विकेट लेने के बाद इस अफ्रीकी बॉलर ने दिखाया जादू, दर्शक हुए हैरान
common_voice_hi_24226416.wav|तुम्हारे पैर सूज गए हैं क्योंकि तुम्हारे जूते बहुत छोटे हैं।
common_voice_hi_24226417.wav|वह बगीचे में है, गुलाब के फूल लगा रही है।
common_voice_hi_24226418.wav|हम विश्व शांति के लिए तत्पर हैं।
common_voice_hi_24226419.wav|भारतीय स्पिनर्स ने द. अफ्रीका को सस्ते में समेटा, ओपनर्स ने दी ठोस शुरुआत
common_voice_hi_24228139.wav|अंदर मत आओ! मैं नंगी हूँ।
common_voice_hi_24228140.wav|फेसबुक मैसेंजर पर अब भेजें ऑडियो मैसेज
common_voice_hi_24228141.wav|'बी.ए. पास' के मेकर्स ला रहे हैं फिल्म 'एम. ए. पास'
common_voice_hi_24228142.wav|इस साल ज़्यादा बारिश नहीं हो रही है।
common_voice_hi_24228143.wav|आखिरकार, सरकार लोगों की सुन रही है।
common_voice_hi_24228149.wav|Film Review: लाजवाब स्पाइडरमैन
common_voice_hi_24228150.wav|रेप के आरोपियों पर कार्रवाई से मना किया तो महिला सैनिक ने दी जान
common_voice_hi_24228151.wav|उन्होंने अनाथ बच्चे को गोद ले लिया।
common_voice_hi_24228152.wav|अब इतना सस्ता हो गया शाओमी का ये स्मार्टफोन, जानें नई कीमत
common_voice_hi_24228153.wav|आपकी बंदूक कहाँ है?
common_voice_hi_24228159.wav|वे चाय बना रहीं हैं।
common_voice_hi_24228160.wav|तुम कॉलेज जाकर क्या करोगे?
common_voice_hi_24228161.wav|चीन: तिआनजिन विस्फोट स्थल से सायनाइड हटाया जाएगा
common_voice_hi_24228162.wav|उस सिनेमा हॉल में हमेशा अच्छी फ़िल्में लगतीं हैं।
common_voice_hi_24228163.wav|हथियार से लैस नहीं होगी दिल्ली यातायात पुलिस
common_voice_hi_24228171.wav|अरविन्द केजरीवाल ने फिल्म 'नीरजा' को बताया बेस्ट फिल्म
common_voice_hi_24228173.wav|डोकलाम के बाद अब लद्दाख में आमने-सामने भारत-चीन की सेना
common_voice_hi_24228175.wav|अभी कितने बजे हैं?
common_voice_hi_24228176.wav|कोर्ट में पेशी पर आए कैदी की गोली मारकर हत्या, आरोपी ने किया सरेंडर
common_voice_hi_24228203.wav|यह दवाई दर्द को दूर कर देगी।
common_voice_hi_24228204.wav|नापाक तैयारी में पाकिस्तान, सरहद पर पाक रेंजरों का बढ़ा जमावड़ा
common_voice_hi_24228205.wav|Xiaomi के सबसे सस्ते Redmi Go की तस्वीरें और डीटेल लीक
common_voice_hi_24228206.wav|चुनाव जीतने पर भी मंत्रिमंडल में शामिल नहीं होंगे राजनाथ, बने रहेंगे राष्ट्रीय अध्यक्ष
common_voice_hi_24228208.wav|पंजाब: मोहाली में महिला टीचर की गोली मारकर हत्या, आरोपी फरार
common_voice_hi_24228244.wav|वह कामयाब होना चाहता था।
common_voice_hi_24228245.wav|वह स्वादिष्ट था।
common_voice_hi_24228246.wav|संसद से पास हुआ सामान्य वर्ग का आरक्षण, राष्ट्रपति की मुहर का इंतजार
common_voice_hi_24228247.wav|मैं उसे पहचानता हूँ पर मैं उससे कभी मिला नहीं हूँ।
common_voice_hi_24228248.wav|शादी की जिद करने पर गर्लफ्रेंड को ऑस्ट्रेलिया छोड़ आया युवक
common_voice_hi_24228285.wav|कोहिनूर हीरे की भारत वापसी की मुहिम को लगा सुप्रीम कोर्ट से झटका
common_voice_hi_24228286.wav|Love in Italy: शर्टलेस आनंद आहूजा को सोनम ने यूं किया किस
common_voice_hi_24228287.wav|पाँच से दस को जोड़ना बहुत आसान है।
common_voice_hi_24228288.wav|सियासी पार्टियों ने विस चुनाव की घोषणा का किया स्वागत
common_voice_hi_24228290.wav|जेएनयू प्रेजिडेंशियल डिबेट में हॉस्टल के मुद्दे छाए रहे
common_voice_hi_24228329.wav|शायरी: पेड़ से लिपटी सोच
common_voice_hi_24228330.wav|नेटफ़्लिक्स अब युरोप में उपलब्ध है।
common_voice_hi_24228331.wav|उत्तर प्रदेश में महंगा हुआ वोल्वो का सफर
common_voice_hi_24228332.wav|विनायक सेन की ज़मानत पर आज सुनवाई
common_voice_hi_24228333.wav|अपने चुनाव प्रचार खर्च का ऑडिट करा रही है बीजेपी
common_voice_hi_24228359.wav|कैबिनेट ने मुंडे के निधन पर व्यक्त किया गहरा शोक
common_voice_hi_24228360.wav|तुम्हें आज सुबह भूकम्प महसूस हुआ क्या?
common_voice_hi_24228361.wav|राहुल गांधी ने कहा- सेल्फी लेने की मशीन बन चुके हैं मोदी
common_voice_hi_24228362.wav|अब उनके तीन बच्चे हैं।
common_voice_hi_24228363.wav|चाय के साथ व्हिस्की अच्छी लगती है।
common_voice_hi_24228379.wav|ग्लैमरस सांसद मिमी चक्रवर्ती और नुसरत जहां के बोल्ड डांस मूव, वीडियो वायरल
common_voice_hi_24228380.wav|नेपाल: फिर आया भूकंप का झटका, मलबे से जिंदा निकाली गई तीन महिलाएं
common_voice_hi_24228381.wav|यह रही तुम्हारी चाय, टॉम।
common_voice_hi_24228382.wav|कांग्रेस महासचिव दिग्विजय सिंह से मिले अजित सिंह
common_voice_hi_24228383.wav|लीबिया में पाक मूल की महिलाओं से छेड़खानी, जरदारी चिंतित
common_voice_hi_24228394.wav|बच्चा बहुत देर से रो रहा था।
common_voice_hi_24228395.wav|वह इटली के एक छोटे से गाँव में पैदा हुआ था।
common_voice_hi_24228396.wav|मुझे वह बंदूक दो।
common_voice_hi_24228397.wav|यह जानवर खतरनाक है।
common_voice_hi_24228398.wav|अब मैं तुम्हारी मुलाक़ात अपने पापा-मम्मी से करवाता हूँ।
common_voice_hi_24228423.wav|उसने दौड़ फिरसे जीत ली।
common_voice_hi_24228424.wav|उसकी हालत बुरी है।
common_voice_hi_24228425.wav|जयंती विशेषः दाग़ देहलवी वह नवाब शायर, जिसने लिखा 'बंदगी से ख़ुदा नहीं मिलता'
common_voice_hi_24228426.wav|गया रेप: नीतीश कुमार पर तेजस्वी का तंज, बोले- अंतरात्मा को जगाइए
common_voice_hi_24228427.wav|वे टॉम को पीटने लगे।
common_voice_hi_24228444.wav|'एक दो तीन' पर जैकलीन जमकर हुईं ट्रोल, प्रोड्यूसर ने दी सफाई
common_voice_hi_24228448.wav|मुझे लगता है मैरी को मैं पसंद हूँ।
common_voice_hi_24228450.wav|मैं हमेशा से पेचीदे लोगों में दिलचस्पी लेता हूँ।
common_voice_hi_24228452.wav|जागना सोने का विलोम शब्द है।
common_voice_hi_24228453.wav|मैं किसी को भी नहीं बाताऊँगा, चाहे जो भी हो।
common_voice_hi_24228462.wav|उसे चीनी वाली कॉफ़ी पीना पसंद नहीं है।
common_voice_hi_24228463.wav|उसकी मेरे लिए सलाह यह थी कि मैं ज़्यादा मन लगाकर काम करूँ।
common_voice_hi_24228464.wav|पब्लिक वाईफाई हॉट स्पॉट के बारे में बताएगा फेसबुक ऐप, जानिए ऐसे
common_voice_hi_24228465.wav|जब चुंबन देने में एमा वाटसन को हुई हिचक...
common_voice_hi_24228466.wav|तुम अपने स्तन क्यों छुपाती हो?
common_voice_hi_24228491.wav|मैंने उसके बाहर जाने की आवाज़ सुनी।
common_voice_hi_24228492.wav|उत्तराखंड: जंगलों में आग पर जनहित याचिका, सुनवाई के लिए सुप्रीम कोर्ट तैयार
common_voice_hi_24228493.wav|मोदी ने नगालैंड के नए मुख्यमंत्री टीआर जेलियांग को दी बधाई
common_voice_hi_24228494.wav|मुझे एक तो खरीदना ही होगा।
common_voice_hi_24228496.wav|वरुण गांधी के बचाव पर उतरी मां मेनका, बोलीं- वह अभी सीधा है
common_voice_hi_24228510.wav|बंगाल में चक्रवात 'बुलबुल' का कहर, पीएम मोदी ने ममता बनर्जी से की बात
common_voice_hi_24228511.wav|क्या मैं आपका ई-मेल जान सकती हूँ?
common_voice_hi_24228512.wav|मुझे अब चाबी मिल सकती है क्या?
common_voice_hi_24228513.wav|यह कहानी पढ़ने लायक है।
common_voice_hi_24228514.wav|उसकी आँखें लाल हैं।
common_voice_hi_24228545.wav|इस आदमी के पास बहुत सारे कर्ज़ हैं।
common_voice_hi_24228546.wav|आपके कितने चीनी मित्र हैं?
common_voice_hi_24228548.wav|आप ये किताबें पुस्तकालय से एक हफ़्ते के लिए ले सकते हैं।
common_voice_hi_24228550.wav|दिल्ली: चुनाव आते ही याद आई यमुना, मेनिफेस्टो में सिमटा सफाई का वादा
common_voice_hi_24228565.wav|इंटरनेट पर जुर्म का कारोबार, डीपनेट की तिलिस्मी दुनिया
common_voice_hi_24228566.wav|टॉम हमारे साथ रहेगा।
common_voice_hi_24228567.wav|फकैल्टी ऑफ मैनेजमेंट स्टडीज के बढ़ते कदम
common_voice_hi_24228568.wav|टॉम के पास लाल बाल हैं।
common_voice_hi_24228569.wav|आतंकवाद के खिलाफ सख्त रुख अपनाने की जरूरत: कयानी
common_voice_hi_24228578.wav|मेरे पास कुछ दोस्त हैं।
common_voice_hi_24228579.wav|यह किताब मेरी नहीं है।
common_voice_hi_24228580.wav|बजट में चुनावी राज्यों को ध्यान में रखकर घोषणाएं की गयी: नीतीश
common_voice_hi_24228581.wav|आप नहीं समझेंगे।
common_voice_hi_24228582.wav|आ गया 'सिंह इज ब्लिंग' का पहला पोस्टर
common_voice_hi_24228603.wav|टॉम के पास कोकोनट नाम का एक पालतू बंदर होता है।
common_voice_hi_24228604.wav|मैंने जर्मन की बजाय फ़्रानसीसी सीखी ।
common_voice_hi_24228606.wav|मनमोहन के बयान से बाजार में रौनक
common_voice_hi_24228607.wav|मुझे नहीं पता वह लंदन के लिए रवाना कब होएगी।
common_voice_hi_24258257.wav|दिवाली के दिन इस मुहूर्त में करें पूजा, मिलेगा कई गुना फल
common_voice_hi_24258258.wav|मुझे कल ही असलियत का पता चला।
common_voice_hi_24258259.wav|मैं दस बजे वापस आऊँगा।
common_voice_hi_24258260.wav|स्लीपर सेल बनाने की फिराक में था जैश का संदिग्ध आतंकी गाजी बाबा
common_voice_hi_24258304.wav|वह अपने सहेलीयों के साथ खेल रही है।
common_voice_hi_24258305.wav|पति चलाता था दवाखाना, घर में पत्नी छापती थी नकली नोट
common_voice_hi_24258306.wav|इनसाइड स्टोरी: भारतीय सेना ने म्यांमार में ऐसे किया वार
common_voice_hi_24258307.wav|खुशी क्या होती है?
common_voice_hi_24258308.wav|मुझे अपने तरीके से करने दीजिए।
common_voice_hi_24258309.wav|गुजरात: सही दाम ना मिलने से किसानों ने सड़कों पर फेंका लहसुन
common_voice_hi_24258310.wav|बैंककमियों ने ही एटीएम से उड़ाए लाखों, कैमरे ने पकड़वाया
common_voice_hi_24258311.wav|तबाबी देवी ने यूथ ओलंपिक में भारत को जूडो में दिलाया पहला पदक
common_voice_hi_24258312.wav|केटी प्राइस को अब भी पति की बेवफाई का खौफ
common_voice_hi_24258313.wav|आप और मैं वैसे नहीं हैं।
common_voice_hi_24258314.wav|क्यों दी जाती है गहनों से ज्यादा सोने-चांदी के सिक्के खरीदने की सलाह
common_voice_hi_24258315.wav|तुम उससे छोटे हो क्या?
common_voice_hi_24258316.wav|केंद्रीय कैबिनेट की बैठक में कई अहम फैसलों पर लगी मुहर
common_voice_hi_24258317.wav|यह रही आपकी चाय, टॉम।
common_voice_hi_24258318.wav|मुझसे और काम नहीं किया जाएगा।
common_voice_hi_24258319.wav|घोड़ा बड़े काम का जानवर है।
common_voice_hi_24258320.wav|तुम किसी दिन समझ जाओगे।
common_voice_hi_24258321.wav|मैं जो भी हूँ मेरे दोस्त की वजह से हूँ।
common_voice_hi_24258322.wav|उन्हें बस उतना ही चाहिए था।
common_voice_hi_24258323.wav|दरवाज़े पर कोई अजीब सा इनसान है।
common_voice_hi_24258324.wav|कल रात के लिये शुक्रिया।
common_voice_hi_24258325.wav|उसकी निराशा सभी आसानी से दिख सकते थे।
common_voice_hi_24258326.wav|फिर चुनाव की तैयारी, नीतीश, राबड़ी और अखिलेश हो रहे अगले महीने रिटायर
common_voice_hi_24258327.wav|विश्व योग दिवस पर सरकारी कर्मचारियों को भी जोड़ने की योजना
common_voice_hi_24258328.wav|सोना राजाओं का राजा होता है।
common_voice_hi_24258329.wav|कंधे में चोट के कारण सीरीज से बाहर हुए अफ्रीकी कप्तान प्लेसिस
common_voice_hi_24258330.wav|वह अपने दोस्त के साथ बेंच पर बैठा है।
common_voice_hi_24258331.wav|ठाकरे की अंतिम यात्रा, मुंबई किले में तब्दील
common_voice_hi_24258332.wav|अश्विन का कैच पकड़ कोहली ने दिया ऐसा रिएक्शन, गुस्साए रवि ने फेंके ग्लव्स
common_voice_hi_24258333.wav|असम के तामुलपुर में भारी बारिश से सड़कों पर भरा पानी, ब्रिज भी डूबे
common_voice_hi_24258334.wav|Shocking: अक्षय कुमार के नाम पर ठगी, ऐसे ऐंठा जा रहा है पैसा
common_voice_hi_24258335.wav|तब आप क्या कहेंगे?
common_voice_hi_24258336.wav|टॉम अच्छा आदमी है।
common_voice_hi_24258337.wav|बॉलीवुड के नए चेहरे, कुछ दमदार तो कुछ...
common_voice_hi_24258338.wav|जानें श्रीलंकाई कप्तान एंजेलो मैथ्यूज और कैप्टन कोहली की पांच बातें
common_voice_hi_24258339.wav|वह किसका बिस्तर है?
common_voice_hi_24258340.wav|दक्षिण चीन सागर से होकर ऑस्ट्रेलिया पहुंचेगा ब्रिटिश युद्धपोत
common_voice_hi_24258341.wav|वह यहाँ मेरी मदद करने आया।
common_voice_hi_24258342.wav|औद्योगिक क्रांति इंग्लैंड में शुरू हुई।
common_voice_hi_24258343.wav|ठंडी रात थी।
common_voice_hi_24258344.wav|इस बच्चे को सच का आदर और सच का पालन करना सिखाना होगा।
common_voice_hi_24258345.wav|तुम मंगलवार को खाली हो क्या?
common_voice_hi_24258346.wav|वह स्कर्ट लंबी है
common_voice_hi_24258347.wav|अंबेडकर जयंती पर जिग्नेश नहीं करेंगे हाइवे जाम, आंदोलन लिया वापस
common_voice_hi_24258348.wav|मुझे बस घर ले चलिए।
common_voice_hi_24258349.wav|क्या उमा भारती के बाद नितिन गडकरी कर सकेंगे गंगा की सफाई?
common_voice_hi_24258350.wav|मेरा भाई टोक्यो में रहता है।
common_voice_hi_24258351.wav|वह वहाँ अकेले जाने लायक बहादुर है।
common_voice_hi_24258352.wav|वह जगह खाली है।
common_voice_hi_24258353.wav|किसी की आप पर नज़र है।
common_voice_hi_24258354.wav|मेज़ पर बस्ता रखा हुआ है।
common_voice_hi_24258355.wav|मुझे स्याही से ही लिखना होगा?
common_voice_hi_24258356.wav|वह कितना नसीबवाला है!
common_voice_hi_24258357.wav|सफाईगीरीः स्वच्छता ब्रिगेड के सितारे
common_voice_hi_24258358.wav|वह चिट्ठी पढ़ने के समय दुखी लग रही थी।
common_voice_hi_24258364.wav|उसने पूरी ज़िन्दगी शादी नहीं करी।
common_voice_hi_24258365.wav|कोई फरक नहीं पड़ता।
common_voice_hi_24258366.wav|दिल्लीः गाजीपुर मंडी में सिलेंडर फटा, तीन घायल
common_voice_hi_24258367.wav|सोनिया इतालवी, इसलिए राहुल हैं पीएम के लिए अनफिट, बोले कांची के शंकराचार्य
common_voice_hi_24258368.wav|लॉ फील्ड में उभरता हुआ करियर है पैरा लीगल
common_voice_hi_24258369.wav|वह पहली बार पैरिस गई थी।
common_voice_hi_24258370.wav|अगले चुनाव के बाद राहुल गांधी होंगे प्रधानमंत्री: बेनी प्रसाद वर्मा
common_voice_hi_24258371.wav|उन्होंने टॉम को देखा।
common_voice_hi_24258372.wav|तुम्हारे दोस्त पुर्त्तगाली हैं या ब्राज़ीली?
common_voice_hi_24258373.wav|तुम्हे इस बात के लिए मुझसे माफ़ी माँगनी चाहिए।
common_voice_hi_24258374.wav|नीतीश की हार के सवाल पर बोले शत्रुघ्न- खामोश!
common_voice_hi_24258375.wav|बांदाः इस धार्मिक नगरी पर रहा कांग्रेस से लेफ्ट तक का कब्जा
common_voice_hi_24258376.wav|आप तो कोशिश भी नहीं कर रहे।
common_voice_hi_24258377.wav|गुड़गांव में दंपति को मारी गोली, पति की मौत, पत्नी गंभीर
common_voice_hi_24258378.wav|उनका मज़ाक मत उड़ाओ।
common_voice_hi_24258379.wav|पाक में बाढ़ की स्थिति का फायदा उठा सकते हैं चरमपंथी:अमेरिका
common_voice_hi_24258380.wav|अगर तुम्हारे पास काल यंत्र होता...
common_voice_hi_24258382.wav|मैं स्पेनी सिखाता हूँ।
common_voice_hi_24258383.wav|टॉम गाने वाला नहीं है।
common_voice_hi_24258384.wav|मुझे क्या खाना चाहिए?
common_voice_hi_24258385.wav|मेरे पास एक कुत्ता है।
common_voice_hi_24258386.wav|मुझे बाद में पता चला कि वह गे था।
common_voice_hi_24258387.wav|ओबोन के समय में रेल स्टेशनों पर भागा-दौड़ी मची रहती है।
common_voice_hi_24258388.wav|करीना के लाडले बेटे तैमूर को खाने में पसंद है ये खास चीज
common_voice_hi_24258389.wav|भाषा की मर्यादा भूलीं मेनका गांधी, जनता दरबार में अफसरों को जमकर सुनाया
common_voice_hi_24258390.wav|तुम्हें ज़्यादा कौन अच्छे लगते हैं, जायंट्स या ड्रैगन्स?
